time_ns,aresetn,aclken,s_valid,s_ready,s_tdata,s_tuser,m_valid,m_tdata,raw_m_valid,raw_m_tdata,legacy_m_valid,legacy_m_tdata,behav_m_valid,behav_m_tdata
53035000,1,1,1,1,0707,01,1,01,0,00,0,00,1,01
53045000,1,1,1,1,0007,00,1,01,0,00,0,00,1,01
53055000,1,1,1,1,0700,02,1,00,0,00,0,00,1,00
53065000,1,1,1,1,0700,01,1,00,0,00,0,00,1,00
53075000,1,1,1,1,0007,02,1,00,0,00,0,00,1,00
53085000,1,1,1,1,0007,01,1,00,0,00,0,00,1,00
53095000,1,1,1,1,0007,00,1,01,0,00,0,00,1,01
53105000,1,1,1,1,0707,02,1,00,0,00,0,00,1,00
53115000,1,1,1,1,0707,01,1,01,0,00,0,00,1,01
53125000,1,1,1,1,0707,02,1,00,0,00,0,00,1,00
53135000,1,1,1,1,0707,01,1,00,0,00,0,00,1,00
53145000,1,1,1,1,0700,00,1,01,0,00,0,00,1,01
53155000,1,1,1,1,0707,02,1,01,0,00,0,00,1,01
53165000,1,1,1,1,0707,01,1,01,0,00,0,00,1,01
53175000,1,1,1,1,0700,02,1,01,0,00,0,00,1,01
53185000,1,1,1,1,0700,01,1,01,0,00,0,00,1,01
53195000,1,1,1,1,0007,00,1,01,0,00,0,00,1,01
53205000,1,1,1,1,0700,02,1,00,0,00,0,00,1,00
53215000,1,1,1,1,0700,01,1,01,0,00,0,00,1,01
53225000,1,1,1,1,0000,02,1,00,0,00,0,00,1,00
53235000,1,1,1,1,0000,01,1,01,0,00,0,00,1,01
53245000,1,1,1,1,0000,00,1,01,0,00,0,00,1,01
53255000,1,1,1,1,0007,02,1,01,0,00,0,00,1,01
53265000,1,1,1,1,0007,01,1,01,0,00,0,00,1,01
53275000,1,1,1,1,0000,02,1,00,0,00,0,00,1,00
53285000,1,1,1,1,0000,01,1,01,0,00,0,00,1,01
53295000,1,1,1,1,0700,00,1,00,0,01,0,00,1,00
53305000,1,1,1,1,0007,02,1,01,0,01,0,00,1,01
53315000,1,1,1,1,0007,01,1,01,0,00,0,00,1,01
53325000,1,1,1,1,0707,02,1,01,0,00,0,00,1,01
53335000,1,1,1,1,0707,01,1,00,0,00,0,00,1,00
53345000,1,1,1,1,0700,00,1,00,0,00,0,00,1,00
53355000,1,1,1,1,0007,02,1,00,0,00,0,00,1,00
53365000,1,1,1,1,0007,01,1,01,0,00,0,00,1,01
53375000,1,1,1,1,0007,02,1,00,0,00,0,00,1,00
53385000,1,1,1,1,0007,01,1,00,0,00,0,00,1,00
53395000,1,1,1,1,0700,00,1,01,0,00,0,00,1,01
53405000,1,1,1,1,0000,02,1,00,0,00,0,00,1,00
53415000,1,1,1,1,0000,01,1,00,0,00,0,00,1,00
53425000,1,1,1,1,0700,02,1,00,1,00,0,00,1,00
53435000,1,1,1,1,0700,01,1,00,1,01,0,00,1,00
53445000,1,1,1,1,0707,00,1,00,1,01,0,00,1,00
53455000,1,1,1,1,0000,02,1,00,1,00,0,00,1,00
53465000,1,1,1,1,0000,01,1,01,1,01,0,00,1,01
53475000,1,1,1,1,0000,02,1,01,1,01,0,00,1,01
53485000,1,1,1,1,0000,01,1,00,1,00,0,00,1,00
53495000,1,1,1,1,0707,00,1,00,1,00,0,00,1,00
53505000,1,1,1,1,0000,02,1,01,1,00,0,00,1,01
53515000,1,1,1,1,0000,01,1,01,1,00,0,00,1,01
53525000,1,1,1,1,0707,02,1,01,1,00,0,00,1,01
53535000,1,1,1,1,0707,01,1,01,1,01,0,00,1,01
53545000,1,1,1,1,0007,00,1,00,1,01,0,00,1,00
53555000,1,1,1,1,0007,02,1,00,1,00,0,00,1,00
53565000,1,1,1,1,0007,01,1,01,1,00,0,00,1,01
53575000,1,1,1,1,0700,02,1,01,1,01,0,00,1,01
53585000,1,1,1,1,0700,01,1,00,1,01,0,00,1,00
53595000,1,1,1,1,0000,00,1,00,1,00,0,00,1,00
53605000,1,1,1,1,0000,02,1,01,1,00,0,00,1,01
53615000,1,1,1,1,0000,01,1,01,1,00,0,00,1,01
53625000,1,1,1,1,0700,02,1,01,1,01,0,00,1,01
53635000,1,1,1,1,0700,01,1,00,1,00,0,00,1,00
53645000,1,1,1,1,0000,00,1,01,1,00,0,00,1,01
53655000,1,1,1,1,0700,02,1,00,1,01,0,00,1,00
53665000,1,1,1,1,0700,01,1,01,1,01,0,00,1,01
53675000,1,1,1,1,0700,02,1,01,1,00,0,00,1,01
53685000,1,1,1,1,0700,01,1,01,1,00,0,00,1,01
53695000,1,1,1,1,0007,00,1,00,1,00,0,00,1,00
53705000,1,1,1,1,0000,02,1,00,1,01,0,00,1,00
53715000,1,1,1,1,0000,01,1,01,1,01,0,00,1,01
53725000,1,1,1,1,0707,02,1,00,1,01,0,00,1,00
53735000,1,1,1,1,0707,01,1,00,1,01,0,00,1,00
53745000,1,1,1,1,0007,00,1,01,1,00,0,00,1,01
53755000,1,1,1,1,0000,02,1,00,1,01,0,00,1,00
53765000,1,1,1,1,0000,01,1,01,1,01,0,00,1,01
53775000,1,1,1,1,0000,02,1,01,1,00,0,00,1,01
53785000,1,1,1,1,0000,01,1,01,1,01,0,00,1,01
53795000,1,1,1,1,0007,00,1,01,1,00,0,00,1,01
53805000,1,1,1,1,0707,02,1,00,1,00,0,00,1,00
53815000,1,1,1,1,0707,01,1,00,1,00,0,00,1,00
53825000,1,1,1,1,0007,02,1,00,1,00,0,00,1,00
53835000,1,1,1,1,0007,01,1,01,1,00,0,00,1,01
53845000,1,1,1,1,0000,00,1,00,1,01,0,00,1,00
53855000,1,1,1,1,0000,02,1,01,1,00,0,00,1,01
53865000,1,1,1,1,0000,01,1,00,1,00,0,00,1,00
53875000,1,1,1,1,0700,02,1,00,1,00,0,00,1,00
53885000,1,1,1,1,0700,01,1,01,1,00,0,00,1,01
53895000,1,1,1,1,0000,00,1,01,1,01,0,00,1,01
53905000,1,1,1,1,0000,02,1,01,1,01,0,00,1,01
53915000,1,1,1,1,0000,01,1,00,1,01,0,00,1,00
53925000,1,1,1,1,0000,02,1,00,1,01,0,00,1,00
53935000,1,1,1,1,0000,01,1,01,1,01,0,00,1,01
53945000,1,1,1,1,0700,00,1,01,1,00,0,00,1,01
53955000,1,1,1,1,0007,02,1,00,1,01,0,00,1,00
53965000,1,1,1,1,0007,01,1,00,1,00,0,00,1,00
53975000,1,1,1,1,0000,02,1,00,1,00,0,00,1,00
53985000,1,1,1,1,0000,01,1,01,1,01,0,00,1,01
53995000,1,1,1,1,0000,00,1,01,1,00,0,00,1,01
54005000,1,1,1,1,0007,02,1,00,1,01,0,00,1,00
54015000,1,1,1,1,0007,01,1,00,1,00,0,00,1,00
54025000,1,1,1,1,0007,02,1,00,1,00,0,00,1,00
54035000,1,1,1,1,0007,01,1,00,1,01,0,00,1,00
54045000,1,1,1,1,0007,00,1,00,1,00,0,00,1,00
54055000,1,1,1,1,0000,02,1,00,1,01,0,00,1,00
54065000,1,1,1,1,0000,01,1,00,1,00,0,00,1,00
54075000,1,1,1,1,0007,02,1,00,1,01,0,00,1,00
54085000,1,1,1,1,0007,01,1,00,1,01,0,00,1,00
54095000,1,1,1,1,0000,00,1,01,1,00,0,00,1,01
54105000,1,1,1,1,0700,02,1,01,1,00,0,00,1,01
54115000,1,1,1,1,0700,01,1,01,1,00,0,00,1,01
54125000,1,1,1,1,0007,02,1,01,1,00,0,00,1,01
54135000,1,1,1,1,0007,01,1,00,1,01,0,00,1,00
54145000,1,1,0,1,0007,00,1,00,0,00,0,00,1,00
55145000,1,1,1,1,0707,00,0,00,1,00,0,00,0,00
55155000,1,1,1,1,0707,02,1,00,1,01,0,00,1,00
55165000,1,1,1,1,0707,01,1,01,1,00,0,00,1,01
55175000,1,1,1,1,0000,02,1,01,1,00,0,00,1,01
55185000,1,1,1,1,0000,01,1,00,1,01,0,00,1,00
55195000,1,1,1,1,0000,00,1,01,1,01,0,00,1,01
55205000,1,1,1,1,0700,02,1,00,1,01,0,00,1,00
55215000,1,1,1,1,0700,01,1,01,1,01,0,00,1,01
55225000,1,1,1,1,0007,02,1,01,1,01,0,00,1,01
55235000,1,1,1,1,0007,01,1,00,1,01,0,00,1,00
55245000,1,1,1,1,0007,00,1,01,1,00,0,00,1,01
55255000,1,1,1,1,0700,02,1,01,1,01,0,00,1,01
55265000,1,1,1,1,0700,01,1,00,1,00,0,00,1,00
55275000,1,1,1,1,0700,02,1,00,1,01,0,00,1,00
55285000,1,1,1,1,0700,01,1,01,1,01,0,00,1,01
55295000,1,1,1,1,0707,00,1,01,1,01,0,00,1,01
55305000,1,1,1,1,0007,02,1,01,1,01,0,00,1,01
55315000,1,1,1,1,0007,01,1,01,1,00,0,00,1,01
55325000,1,1,1,1,0007,02,1,01,1,01,0,00,1,01
55335000,1,1,1,1,0007,01,1,00,1,00,0,00,1,00
55345000,1,1,1,1,0700,00,1,00,1,01,0,00,1,00
55355000,1,1,1,1,0007,02,1,00,1,01,0,00,1,00
55365000,1,1,1,1,0007,01,1,01,1,01,0,00,1,01
55375000,1,1,1,1,0000,02,1,01,1,00,0,00,1,01
55385000,1,1,1,1,0000,01,1,01,1,00,0,00,1,01
55395000,1,1,1,1,0700,00,1,01,1,00,0,00,1,01
55405000,1,1,1,1,0700,02,1,01,1,01,0,00,1,01
55415000,1,1,1,1,0700,01,1,01,1,00,0,00,1,01
55425000,1,1,1,1,0707,02,1,01,1,00,0,00,1,01
55435000,1,1,1,1,0707,01,1,00,1,01,0,00,1,00
55445000,1,1,1,1,0707,00,1,00,1,00,0,00,1,00
55455000,1,1,1,1,0000,02,1,00,1,00,0,00,1,00
55465000,1,1,1,1,0000,01,1,00,1,00,0,00,1,00
55475000,1,1,1,1,0007,02,1,00,1,00,0,00,1,00
55485000,1,1,1,1,0007,01,1,01,1,00,0,00,1,01
55495000,1,1,1,1,0007,00,1,00,1,00,0,00,1,00
55505000,1,1,1,1,0700,02,1,00,1,01,0,00,1,00
55515000,1,1,1,1,0700,01,1,01,1,01,0,00,1,01
55525000,1,1,1,1,0707,02,1,00,1,00,0,00,1,00
55535000,1,1,1,1,0707,01,1,01,1,00,0,00,1,01
55545000,1,1,1,1,0707,00,1,00,1,01,0,00,1,00
55555000,1,1,1,1,0000,02,1,01,1,01,0,00,1,01
55565000,1,1,1,1,0000,01,1,01,1,01,0,00,1,01
55575000,1,1,1,1,0000,02,1,00,1,01,0,00,1,00
55585000,1,1,1,1,0000,01,1,00,1,00,0,00,1,00
55595000,1,1,1,1,0707,00,1,00,1,00,0,00,1,00
55605000,1,1,1,1,0707,02,1,00,1,01,0,00,1,00
55615000,1,1,1,1,0707,01,1,00,1,01,0,00,1,00
55625000,1,1,1,1,0007,02,1,01,1,00,0,00,1,01
55635000,1,1,1,1,0007,01,1,01,1,00,0,00,1,01
55645000,1,1,1,1,0700,00,1,00,1,01,0,00,1,00
55655000,1,1,1,1,0000,02,1,01,1,01,0,00,1,01
55665000,1,1,1,1,0000,01,1,00,1,01,0,00,1,00
55675000,1,1,1,1,0000,02,1,01,1,00,0,00,1,01
55685000,1,1,1,1,0000,01,1,01,1,01,0,00,1,01
55695000,1,1,1,1,0000,00,1,00,1,00,0,00,1,00
55705000,1,1,1,1,0000,02,1,00,1,01,0,00,1,00
55715000,1,1,1,1,0000,01,1,00,1,01,0,00,1,00
55725000,1,1,1,1,0000,02,1,01,1,01,0,00,1,01
55735000,1,1,1,1,0000,01,1,00,1,00,0,00,1,00
55745000,1,1,1,1,0007,00,1,00,1,00,0,00,1,00
55755000,1,1,1,1,0007,02,1,01,1,01,0,00,1,01
55765000,1,1,1,1,0007,01,1,00,1,00,0,00,1,00
55775000,1,1,1,1,0000,02,1,01,1,00,0,00,1,01
55785000,1,1,1,1,0000,01,1,00,1,01,0,00,1,00
55795000,1,1,1,1,0707,00,1,00,1,00,0,00,1,00
55805000,1,1,1,1,0007,02,1,01,1,01,0,00,1,01
55815000,1,1,1,1,0007,01,1,01,1,01,0,00,1,01
55825000,1,1,1,1,0007,02,1,00,1,01,0,00,1,00
55835000,1,1,1,1,0007,01,1,01,1,01,0,00,1,01
55845000,1,1,1,1,0707,00,1,00,1,00,0,00,1,00
55855000,1,1,1,1,0700,02,1,01,1,00,0,00,1,01
55865000,1,1,1,1,0700,01,1,00,1,00,0,00,1,00
55875000,1,1,1,1,0707,02,1,00,1,01,0,00,1,00
55885000,1,1,1,1,0707,01,1,01,1,00,0,00,1,01
55895000,1,1,1,1,0707,00,1,01,1,01,0,00,1,01
55905000,1,1,1,1,0000,02,1,00,1,00,0,00,1,00
55915000,1,1,1,1,0000,01,1,00,1,00,0,00,1,00
55925000,1,1,1,1,0707,02,1,01,1,01,0,00,1,01
55935000,1,1,1,1,0707,01,1,01,1,01,0,00,1,01
55945000,1,1,1,1,0007,00,1,01,1,01,0,00,1,01
55955000,1,1,1,1,0000,02,1,01,1,00,0,00,1,01
55965000,1,1,1,1,0000,01,1,01,1,00,0,00,1,01
55975000,1,1,1,1,0007,02,1,01,1,01,0,00,1,01
55985000,1,1,1,1,0007,01,1,01,1,01,0,00,1,01
55995000,1,1,1,1,0007,00,1,01,1,00,0,00,1,01
56005000,1,1,1,1,0707,02,1,01,1,00,0,00,1,01
56015000,1,1,1,1,0707,01,1,00,1,00,0,00,1,00
56025000,1,1,1,1,0707,02,1,01,1,01,0,00,1,01
56035000,1,1,1,1,0707,01,1,01,1,01,0,00,1,01
56045000,1,1,1,1,0707,00,1,01,1,00,0,00,1,01
56055000,1,1,1,1,0700,02,1,01,1,00,0,00,1,01
56065000,1,1,1,1,0700,01,1,00,1,00,0,00,1,00
56075000,1,1,1,1,0700,02,1,00,1,00,0,00,1,00
56085000,1,1,1,1,0700,01,1,00,1,00,0,00,1,00
56095000,1,1,1,1,0007,00,1,00,1,00,0,00,1,00
56105000,1,1,1,1,0000,02,1,00,1,00,0,00,1,00
56115000,1,1,1,1,0000,01,1,01,1,00,0,00,1,01
56125000,1,1,1,1,0700,02,1,00,1,00,0,00,1,00
56135000,1,1,1,1,0700,01,1,00,1,01,0,00,1,00
56145000,1,1,1,1,0707,00,1,00,1,01,0,00,1,00
56155000,1,1,1,1,0700,02,1,00,1,01,0,00,1,00
56165000,1,1,1,1,0700,01,1,00,1,01,0,00,1,00
56175000,1,1,1,1,0007,02,1,01,1,00,0,00,1,01
56185000,1,1,1,1,0007,01,1,00,1,00,0,00,1,00
56195000,1,1,1,1,0707,00,1,00,1,00,0,00,1,00
56205000,1,1,1,1,0007,02,1,01,1,01,0,00,1,01
56215000,1,1,1,1,0007,01,1,00,1,01,0,00,1,00
56225000,1,1,1,1,0707,02,1,01,1,00,0,00,1,01
56235000,1,1,1,1,0707,01,1,00,1,01,0,00,1,00
56245000,1,1,1,1,0000,00,1,01,1,00,0,00,1,01
56255000,1,1,1,1,0000,02,1,01,1,01,0,00,1,01
56265000,1,1,1,1,0000,01,1,01,1,01,0,00,1,01
56275000,1,1,1,1,0000,02,1,00,1,00,0,00,1,00
56285000,1,1,1,1,0000,01,1,00,1,01,0,00,1,00
56295000,1,1,1,1,0707,00,1,00,1,01,0,00,1,00
56305000,1,1,1,1,0700,02,1,01,1,00,0,00,1,01
56315000,1,1,1,1,0700,01,1,01,1,00,0,00,1,01
56325000,1,1,1,1,0700,02,1,01,1,01,0,00,1,01
56335000,1,1,1,1,0700,01,1,01,1,01,0,00,1,01
56345000,1,1,1,1,0707,00,1,00,1,01,0,00,1,00
56355000,1,1,1,1,0700,02,1,01,1,01,0,00,1,01
56365000,1,1,1,1,0700,01,1,00,1,01,0,00,1,00
56375000,1,1,1,1,0700,02,1,01,1,00,0,00,1,01
56385000,1,1,1,1,0700,01,1,00,1,00,0,00,1,00
56395000,1,1,1,1,0707,00,1,00,1,00,0,00,1,00
56405000,1,1,1,1,0707,02,1,01,1,01,0,00,1,01
56415000,1,1,1,1,0707,01,1,01,1,01,0,00,1,01
56425000,1,1,1,1,0007,02,1,00,1,01,0,00,1,00
56435000,1,1,1,1,0007,01,1,00,1,01,0,00,1,00
56445000,1,1,1,1,0000,00,1,00,1,01,0,00,1,00
56455000,1,1,1,1,0007,02,1,01,1,01,0,00,1,01
56465000,1,1,1,1,0007,01,1,01,1,01,0,00,1,01
56475000,1,1,1,1,0000,02,1,01,1,00,0,00,1,01
56485000,1,1,1,1,0000,01,1,00,1,00,0,00,1,00
56495000,1,1,1,1,0707,00,1,00,1,00,0,00,1,00
56505000,1,1,1,1,0700,02,1,01,1,00,0,00,1,01
56515000,1,1,1,1,0700,01,1,00,1,00,0,00,1,00
56525000,1,1,1,1,0000,02,1,00,1,01,0,00,1,00
56535000,1,1,1,1,0000,01,1,00,1,00,0,00,1,00
56545000,1,1,1,1,0007,00,1,00,1,00,0,00,1,00
56555000,1,1,1,1,0707,02,1,00,1,01,0,00,1,00
56565000,1,1,1,1,0707,01,1,01,1,00,0,00,1,01
56575000,1,1,1,1,0000,02,1,01,1,01,0,00,1,01
56585000,1,1,1,1,0000,01,1,00,1,00,0,00,1,00
56595000,1,1,1,1,0707,00,1,01,1,01,0,00,1,01
56605000,1,1,1,1,0000,02,1,00,1,01,0,00,1,00
56615000,1,1,1,1,0000,01,1,00,1,00,0,00,1,00
56625000,1,1,1,1,0707,02,1,00,1,00,0,00,1,00
56635000,1,1,1,1,0707,01,1,00,1,00,0,00,1,00
56645000,1,1,1,1,0707,00,1,00,1,00,0,00,1,00
56655000,1,1,1,1,0700,02,1,01,1,00,0,00,1,01
56665000,1,1,1,1,0700,01,1,01,1,01,0,00,1,01
56675000,1,1,1,1,0007,02,1,00,1,01,0,00,1,00
56685000,1,1,1,1,0007,01,1,01,1,00,0,00,1,01
56695000,1,1,1,1,0707,00,1,01,1,01,0,00,1,01
56705000,1,1,1,1,0700,02,1,01,1,00,0,00,1,01
56715000,1,1,1,1,0700,01,1,01,1,01,0,00,1,01
56725000,1,1,1,1,0000,02,1,01,1,01,0,00,1,01
56735000,1,1,1,1,0000,01,1,00,1,00,0,00,1,00
56745000,1,1,1,1,0000,00,1,00,1,00,0,00,1,00
56755000,1,1,1,1,0700,02,1,00,1,00,0,00,1,00
56765000,1,1,1,1,0700,01,1,01,1,01,0,00,1,01
56775000,1,1,1,1,0000,02,1,01,1,00,0,00,1,01
56785000,1,1,1,1,0000,01,1,01,1,00,0,00,1,01
56795000,1,1,1,1,0007,00,1,00,1,01,0,00,1,00
56805000,1,1,1,1,0000,02,1,00,1,00,0,00,1,00
56815000,1,1,1,1,0000,01,1,01,1,01,0,00,1,01
56825000,1,1,1,1,0000,02,1,00,1,00,0,00,1,00
56835000,1,1,1,1,0000,01,1,00,1,00,0,00,1,00
56845000,1,1,1,1,0707,00,1,01,1,01,0,00,1,01
56855000,1,1,1,1,0707,02,1,00,1,01,0,00,1,00
56865000,1,1,1,1,0707,01,1,01,1,00,0,00,1,01
56875000,1,1,1,1,0007,02,1,00,1,01,0,00,1,00
56885000,1,1,1,1,0007,01,1,00,1,00,0,00,1,00
56895000,1,1,1,1,0007,00,1,00,1,01,0,00,1,00
56905000,1,1,1,1,0007,02,1,00,1,00,0,00,1,00
56915000,1,1,1,1,0007,01,1,01,1,00,0,00,1,01
56925000,1,1,1,1,0707,02,1,01,1,01,0,00,1,01
56935000,1,1,1,1,0707,01,1,00,1,01,0,00,1,00
56945000,1,1,1,1,0707,00,1,00,1,00,0,00,1,00
56955000,1,1,1,1,0700,02,1,01,1,00,0,00,1,01
56965000,1,1,1,1,0700,01,1,01,1,01,0,00,1,01
56975000,1,1,1,1,0707,02,1,00,1,01,0,00,1,00
56985000,1,1,1,1,0707,01,1,00,1,01,0,00,1,00
56995000,1,1,1,1,0007,00,1,01,1,01,0,00,1,01
57005000,1,1,1,1,0000,02,1,00,1,01,0,00,1,00
57015000,1,1,1,1,0000,01,1,00,1,01,0,00,1,00
57025000,1,1,1,1,0000,02,1,00,1,01,0,00,1,00
57035000,1,1,1,1,0000,01,1,01,1,01,0,00,1,01
57045000,1,1,1,1,0000,00,1,00,1,01,0,00,1,00
57055000,1,1,1,1,0007,02,1,00,1,00,0,00,1,00
57065000,1,1,1,1,0007,01,1,00,1,01,0,00,1,00
57075000,1,1,1,1,0700,02,1,01,1,01,0,00,1,01
57085000,1,1,1,1,0700,01,1,01,1,01,0,00,1,01
57095000,1,1,1,1,0700,00,1,00,1,01,0,00,1,00
57105000,1,1,1,1,0700,02,1,00,1,00,0,00,1,00
57115000,1,1,1,1,0700,01,1,01,1,00,0,00,1,01
57125000,1,1,1,1,0700,02,1,01,1,00,0,00,1,01
57135000,1,1,1,1,0700,01,1,00,1,00,0,00,1,00
57145000,1,1,1,1,0007,00,1,01,1,00,0,00,1,01
57155000,1,1,1,1,0000,02,1,01,1,01,0,00,1,01
57165000,1,1,1,1,0000,01,1,00,1,00,0,00,1,00
57175000,1,1,1,1,0000,02,1,00,1,00,0,00,1,00
57185000,1,1,1,1,0000,01,1,01,1,00,0,00,1,01
57195000,1,1,1,1,0707,00,1,01,1,00,0,00,1,01
57205000,1,1,1,1,0007,02,1,00,1,00,0,00,1,00
57215000,1,1,1,1,0007,01,1,01,1,01,0,00,1,01
57225000,1,1,1,1,0700,02,1,01,1,00,0,00,1,01
57235000,1,1,1,1,0700,01,1,01,1,00,0,00,1,01
57245000,1,1,1,1,0007,00,1,01,1,01,0,00,1,01
57255000,1,1,1,1,0700,02,1,01,1,00,0,00,1,01
57265000,1,1,1,1,0700,01,1,00,1,01,0,00,1,00
57275000,1,1,1,1,0007,02,1,01,1,00,0,00,1,01
57285000,1,1,1,1,0007,01,1,01,1,01,0,00,1,01
57295000,1,1,1,1,0007,00,1,00,1,01,0,00,1,00
57305000,1,1,1,1,0700,02,1,01,1,01,0,00,1,01
57315000,1,1,1,1,0700,01,1,00,1,00,0,00,1,00
57325000,1,1,1,1,0000,02,1,01,1,00,0,00,1,01
57335000,1,1,1,1,0000,01,1,00,1,00,0,00,1,00
57345000,1,1,1,1,0707,00,1,00,1,01,0,00,1,00
57355000,1,1,1,1,0700,02,1,00,1,01,0,00,1,00
57365000,1,1,1,1,0700,01,1,01,1,01,0,00,1,01
57375000,1,1,1,1,0000,02,1,01,1,01,0,00,1,01
57385000,1,1,1,1,0000,01,1,01,1,00,0,00,1,01
57395000,1,1,1,1,0007,00,1,01,1,01,0,00,1,01
57405000,1,1,1,1,0707,02,1,00,1,00,0,00,1,00
57415000,1,1,1,1,0707,01,1,01,1,01,0,00,1,01
57425000,1,1,1,1,0000,02,1,01,1,00,0,00,1,01
57435000,1,1,1,1,0000,01,1,00,1,00,0,00,1,00
57445000,1,1,1,1,0707,00,1,00,1,01,0,00,1,00
57455000,1,1,1,1,0700,02,1,00,1,01,0,00,1,00
57465000,1,1,1,1,0700,01,1,00,1,00,0,00,1,00
57475000,1,1,1,1,0007,02,1,00,1,00,0,00,1,00
57485000,1,1,1,1,0007,01,1,00,1,00,0,00,1,00
57495000,1,1,1,1,0007,00,1,00,1,01,0,00,1,00
57505000,1,1,1,1,0007,02,1,01,1,01,0,00,1,01
57515000,1,1,1,1,0007,01,1,01,1,01,0,00,1,01
57525000,1,1,1,1,0700,02,1,00,1,00,0,00,1,00
57535000,1,1,1,1,0700,01,1,01,1,00,0,00,1,01
57545000,1,1,1,1,0000,00,1,01,1,01,0,00,1,01
57555000,1,1,1,1,0700,02,1,01,1,00,0,00,1,01
57565000,1,1,1,1,0700,01,1,00,1,00,0,00,1,00
57575000,1,1,1,1,0700,02,1,01,1,00,0,00,1,01
57585000,1,1,1,1,0700,01,1,00,1,00,0,00,1,00
57595000,1,1,1,1,0700,00,1,01,1,00,0,00,1,01
57605000,1,1,1,1,0707,02,1,00,1,01,0,00,1,00
57615000,1,1,1,1,0707,01,1,00,1,01,0,00,1,00
57625000,1,1,1,1,0700,02,1,01,1,00,0,00,1,01
57635000,1,1,1,1,0700,01,1,00,1,01,0,00,1,00
57645000,1,1,1,1,0700,00,1,00,1,00,0,00,1,00
57655000,1,1,1,1,0000,02,1,00,1,00,0,00,1,00
57665000,1,1,1,1,0000,01,1,00,1,00,0,00,1,00
57675000,1,1,1,1,0707,02,1,00,1,00,0,00,1,00
57685000,1,1,1,1,0707,01,1,00,1,00,0,00,1,00
57695000,1,1,1,1,0707,00,1,01,1,01,0,00,1,01
57705000,1,1,1,1,0007,02,1,00,1,01,0,00,1,00
57715000,1,1,1,1,0007,01,1,00,1,00,0,00,1,00
57725000,1,1,1,1,0007,02,1,01,1,01,0,00,1,01
57735000,1,1,1,1,0007,01,1,01,1,01,0,00,1,01
57745000,1,1,0,1,0707,00,1,01,0,01,0,00,1,01
58745000,1,1,1,1,0007,00,0,01,1,01,0,00,0,01
58755000,1,1,1,1,0707,02,1,00,1,01,0,00,1,00
58765000,1,1,1,1,0707,01,1,01,1,01,0,00,1,01
58775000,1,1,1,1,0700,02,1,01,1,00,0,00,1,01
58785000,1,1,1,1,0700,01,1,00,1,00,0,00,1,00
58795000,1,1,1,1,0000,00,1,00,1,00,0,00,1,00
58805000,1,1,1,1,0700,02,1,01,1,01,0,00,1,01
58815000,1,1,1,1,0700,01,1,00,1,01,0,00,1,00
58825000,1,1,1,1,0707,02,1,01,1,01,0,00,1,01
58835000,1,1,1,1,0707,01,1,01,1,00,0,00,1,01
58845000,1,1,1,1,0707,00,1,01,1,00,0,00,1,01
58855000,1,1,1,1,0007,02,1,01,1,01,0,00,1,01
58865000,1,1,1,1,0007,01,1,01,1,00,0,00,1,01
58875000,1,1,1,1,0007,02,1,01,1,00,0,00,1,01
58885000,1,1,1,1,0007,01,1,00,1,01,0,00,1,00
58895000,1,1,1,1,0707,00,1,01,1,00,0,00,1,01
58905000,1,1,1,1,0007,02,1,01,1,01,0,00,1,01
58915000,1,1,1,1,0007,01,1,01,1,00,0,00,1,01
58925000,1,1,1,1,0000,02,1,01,1,00,0,00,1,01
58935000,1,1,1,1,0000,01,1,01,1,00,0,00,1,01
58945000,1,1,1,1,0007,00,1,01,1,00,0,00,1,01
58955000,1,1,1,1,0000,02,1,01,1,01,0,00,1,01
58965000,1,1,1,1,0000,01,1,00,1,01,0,00,1,00
58975000,1,1,1,1,0700,02,1,00,1,00,0,00,1,00
58985000,1,1,1,1,0700,01,1,00,1,00,0,00,1,00
58995000,1,1,1,1,0007,00,1,00,1,01,0,00,1,00
59005000,1,1,1,1,0707,02,1,01,1,01,0,00,1,01
59015000,1,1,1,1,0707,01,1,01,1,00,0,00,1,01
59025000,1,1,1,1,0000,02,1,00,1,00,0,00,1,00
59035000,1,1,1,1,0000,01,1,01,1,01,0,00,1,01
59045000,1,1,1,1,0707,00,1,00,1,00,0,00,1,00
59055000,1,1,1,1,0007,02,1,01,1,00,0,00,1,01
59065000,1,1,1,1,0007,01,1,01,1,00,0,00,1,01
59075000,1,1,1,1,0000,02,1,00,1,01,0,00,1,00
59085000,1,1,1,1,0000,01,1,00,1,00,0,00,1,00
59095000,1,1,1,1,0007,00,1,00,1,00,0,00,1,00
59105000,1,1,1,1,0700,02,1,01,1,00,0,00,1,01
59115000,1,1,1,1,0700,01,1,01,1,01,0,00,1,01
59125000,1,1,1,1,0000,02,1,01,1,01,0,00,1,01
59135000,1,1,1,1,0000,01,1,01,1,00,0,00,1,01
59145000,1,1,1,1,0707,00,1,00,1,00,0,00,1,00
59155000,1,1,1,1,0000,02,1,01,1,01,0,00,1,01
59165000,1,1,1,1,0000,01,1,01,1,01,0,00,1,01
59175000,1,1,1,1,0007,02,1,01,1,00,0,00,1,01
59185000,1,1,1,1,0007,01,1,01,1,01,0,00,1,01
59195000,1,1,1,1,0700,00,1,01,1,01,0,00,1,01
59205000,1,1,1,1,0707,02,1,00,1,00,0,00,1,00
59215000,1,1,1,1,0707,01,1,00,1,00,0,00,1,00
